mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_14_mean,mfcc_15_mean,mfcc_16_mean,mfcc_17_mean,mfcc_18_mean,mfcc_19_mean,mfcc_20_mean,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std,mfcc_14_std,mfcc_15_std,mfcc_16_std,mfcc_17_std,mfcc_18_std,mfcc_19_std,mfcc_20_std,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,chroma_1_std,chroma_2_std,chroma_3_std,chroma_4_std,chroma_5_std,chroma_6_std,chroma_7_std,chroma_8_std,chroma_9_std,chroma_10_std,chroma_11_std,chroma_12_std,spectral_centroid_mean,spectral_centroid_std,zero_crossing_rate_mean,zero_crossing_rate_std,rms_energy_mean,rms_energy_std,genre,filename,file_path
-284.69736,108.8052,9.088283,51.22274,18.091757,7.612261,8.779499,2.362829,0.005786057,2.2509663,4.2050996,-3.293317,1.6082983,2.6657817,3.3244853,3.2600794,-4.558311,0.47801903,5.9297876,3.2283401,78.72231,26.004622,38.027424,17.19745,14.505344,13.483986,11.017855,10.154079,9.670384,10.304088,9.183078,9.884418,8.278565,8.6039915,9.557657,10.747012,11.710986,10.28702,11.854821,13.026426,0.37567386,0.24711093,0.2183106,0.14892963,0.2058145,0.37001505,0.20077418,0.15389934,0.19805415,0.24975106,0.4662293,0.5094305,0.32129413,0.23459865,0.30282184,0.20827782,0.26160353,0.3674782,0.22409508,0.22918767,0.24138327,0.22820781,0.33965477,0.39118215,1198.7544985722175,402.34690852292596,0.051987591911764705,0.038570568194024366,0.076938555,0.07693016,blues,blues.00026.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\blues\blues.00026.wav
-228.25066,130.3444,-23.29129,70.1721,1.1422709,7.6024475,0.90993816,1.9782512,-6.167008,-9.396024,-2.5628407,-4.5228944,-0.26295036,0.17933396,-1.5074474,1.4652513,-6.9718475,-8.32218,4.2389526,0.98148614,53.045006,26.254774,30.45399,19.922174,13.483706,12.392956,10.015294,9.411504,7.8687525,9.273236,10.388402,7.6830554,8.23643,7.5543666,8.90211,8.974135,8.062835,9.584707,10.943593,11.4906435,0.39033598,0.23876804,0.28077337,0.24514459,0.41312185,0.29711828,0.20195574,0.12534328,0.16362885,0.21441917,0.33201402,0.5618315,0.29441777,0.24369442,0.32586515,0.24939331,0.36995757,0.26766047,0.28321505,0.21130821,0.21387908,0.2257433,0.2624089,0.39290202,1391.4439037459135,447.3847820799293,0.07235897288602941,0.050426781842714534,0.09572528,0.04683949,blues,blues.00027.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\blues\blues.00027.wav
-248.98674,139.0672,-16.2825,57.117985,20.192654,10.188038,4.5439763,0.3312791,-7.8779507,-3.4479153,-2.646489,-2.8313823,-0.9021666,-2.4017205,2.567503,-5.855444,-12.398049,-7.310066,-0.9439507,-2.6873753,70.45575,19.95378,34.153843,18.137451,12.5826235,11.546414,11.243721,10.879306,8.35849,8.276775,8.910005,8.167048,9.771069,7.4166226,7.891943,6.8160906,7.473594,6.1257963,6.974168,9.312645,0.29127097,0.22079146,0.25846356,0.17772096,0.21079667,0.30909222,0.16693705,0.10157758,0.1621763,0.33734414,0.59917134,0.47678855,0.29226273,0.25830284,0.3167244,0.22698474,0.26275936,0.33782607,0.21193855,0.1743075,0.23930223,0.28598562,0.37833536,0.34524003,1115.5411952519341,324.94614980674856,0.04802843217879257,0.028583845087897613,0.09958247,0.0640708,blues,blues.00028.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\blues\blues.00028.wav
-233.75082,101.178276,17.649765,23.733782,2.0820305,25.941927,-16.958853,15.098037,-22.278717,4.3951244,-23.207405,-6.057174,-5.068858,1.0673933,-5.7853684,-8.311131,-11.389136,-6.7279487,-10.025587,-14.032895,60.73033,29.759796,19.37721,14.810775,15.089253,11.64793,18.422504,10.653247,9.919083,11.071766,12.938664,9.040496,8.996856,9.997812,9.428632,9.17986,9.916581,9.83148,8.5985365,8.824236,0.26941633,0.35720196,0.4740206,0.43138188,0.28132463,0.2253452,0.20336454,0.22684212,0.24075072,0.31954256,0.1771938,0.16026364,0.322954,0.3120489,0.40078846,0.36443463,0.292546,0.31726027,0.26715067,0.30204794,0.28714257,0.3664153,0.2224549,0.22680491,1649.2877536970093,844.116577006683,0.05292636174535604,0.0569964788512264,0.124669306,0.069402546,blues,blues.00029.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\blues\blues.00029.wav
-206.96808,117.792984,23.23588,28.297827,-1.1239153,18.862036,-21.949682,17.849985,-25.585644,2.1299253,-17.794416,-8.015903,-17.607277,-8.139437,-8.648127,-15.528326,-15.317337,-9.66383,-10.0986805,-17.833735,44.998665,27.640547,16.772326,16.167501,13.964349,12.688659,14.560503,11.72113,14.150613,10.150413,8.543368,7.771043,8.536092,9.254873,10.739602,9.264425,8.839042,9.863529,7.4347496,9.539692,0.24510254,0.16382201,0.19979613,0.27149525,0.2921726,0.46710756,0.375355,0.3863892,0.22237656,0.16280456,0.20548458,0.1656464,0.33321652,0.21875526,0.2811047,0.30095506,0.25594684,0.39097875,0.27200046,0.3879688,0.23255834,0.22513197,0.30989966,0.22648741,1378.9657764881297,742.5598956925822,0.03937580120452786,0.030759514337925453,0.17003015,0.056516208,blues,blues.00030.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\blues\blues.00030.wav
-221.83113,110.83949,18.616821,30.920137,3.295923,22.587362,-20.416351,12.118737,-26.350498,-4.367485,-26.413198,-13.045098,-12.654766,-1.8243437,-7.258695,-6.661085,-14.686605,-11.720062,-11.023768,-13.388403,50.119884,24.21455,13.784725,13.439664,14.88303,10.032215,17.846128,10.704249,10.423561,10.114692,11.338236,10.3709955,12.0964155,9.751993,10.529498,10.440178,10.160801,10.763692,10.889058,9.9305935,0.1340716,0.28721806,0.44904146,0.3309781,0.15556233,0.10287249,0.19881524,0.28719676,0.24909942,0.41848812,0.24736314,0.18295348,0.19025262,0.28707963,0.39932743,0.3200456,0.22384913,0.17644055,0.3013897,0.38155365,0.2551879,0.38446888,0.2477104,0.30174175,1331.0365912698594,593.5347514951941,0.04296723829334365,0.033113697129623997,0.1515323,0.05651747,blues,blues.00031.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\blues\blues.00031.wav
-288.8077,105.89604,18.777039,23.710392,5.711881,25.549088,-13.47376,12.428973,-11.942033,1.5714257,-15.635912,-6.6506157,-11.713253,-2.9383886,-7.3725805,-15.697483,-10.9741535,-10.8895445,-18.505476,-19.103352,72.8932,28.811167,20.835323,18.487328,19.508598,12.826236,15.1079,11.214013,13.991224,11.506952,11.23659,9.026455,10.104417,10.261639,9.061206,7.3844423,7.8258543,6.7085514,7.477589,8.683188,0.35371417,0.2190159,0.19678903,0.18292837,0.22371414,0.2961808,0.3117764,0.43531704,0.27741954,0.2480182,0.2964007,0.2739448,0.38478887,0.22066982,0.26154682,0.28421724,0.2837143,0.34378886,0.29427046,0.40213507,0.25980806,0.30541897,0.3141819,0.2471375,1309.6646971460593,869.8875194588802,0.03939318583107585,0.05621806192176271,0.101156905,0.062732466,blues,blues.00032.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\blues\blues.00032.wav
-239.03807,108.65722,34.15189,30.23917,-0.47574344,27.292637,-21.379398,14.150509,-24.510178,-1.8840464,-28.050291,-11.25665,-16.47693,-7.637185,-12.799122,-15.357241,-13.729804,-7.3977785,-10.089319,-13.291538,56.806374,28.653454,16.713604,17.37024,15.392647,11.857561,16.936935,11.793535,10.83934,13.388098,11.275903,9.364659,9.511205,8.889134,7.962122,9.055611,11.879879,8.2939415,8.393451,9.376072,0.3117259,0.21653472,0.17708138,0.15544465,0.24418196,0.45707986,0.3171609,0.23538409,0.21042241,0.26943257,0.28200138,0.25339162,0.32150698,0.257825,0.27468994,0.20941995,0.23741123,0.40194833,0.28432202,0.32344237,0.2662255,0.34602857,0.33158866,0.27710217,1430.5981944868504,837.4770937268804,0.04196988982681889,0.0379496553493765,0.13312429,0.047443505,blues,blues.00033.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\blues\blues.00033.wav
-217.23868,105.792366,15.617071,25.256382,-1.4402742,30.18982,-17.71522,17.318172,-27.209526,4.339167,-20.059492,-10.695945,-14.220667,-5.1562176,-3.473266,-6.189413,-15.326928,-6.845921,-9.82767,-13.943093,59.990208,23.115158,18.933636,14.815605,14.70071,10.843642,14.958716,11.252166,10.59742,13.319506,10.741461,8.423242,10.2477865,9.113313,10.062026,8.158462,10.775943,9.668399,9.530916,9.638111,0.23829386,0.32618287,0.4690556,0.38103133,0.24735844,0.23893549,0.19860117,0.21174565,0.23596495,0.31428877,0.15840228,0.12556358,0.319977,0.28572083,0.3955579,0.32895243,0.29098663,0.3339521,0.26493713,0.29758263,0.28461808,0.3551237,0.1992532,0.19075647,1536.7310778930728,584.0842876284809,0.04570040392801858,0.026297618383381533,0.13591798,0.05681256,blues,blues.00034.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\blues\blues.00034.wav
-171.8102,120.280624,15.327534,21.090452,-5.419299,24.189468,-24.138222,18.551985,-22.348906,1.3031795,-20.763931,-4.9888506,-17.118929,-7.886533,-15.30893,-9.351313,-8.913868,-8.525088,-14.333636,-19.933723,44.066055,26.339233,16.410706,12.1079235,13.230187,10.922334,12.067552,10.033207,11.810193,10.757241,8.2519865,9.02465,9.299758,7.933983,6.5858765,7.037621,6.5554423,7.5642586,7.5584908,6.9754405,0.19509725,0.17154743,0.25225756,0.29595107,0.3386576,0.37885484,0.29348487,0.2932329,0.28477123,0.35736343,0.39827952,0.19950083,0.27935284,0.21563333,0.31706157,0.31365418,0.31221047,0.3651936,0.26732466,0.32611737,0.28715378,0.3228858,0.36872134,0.21154487,1507.1047288496127,643.6135421108559,0.045430186363196595,0.0239646253594904,0.17330876,0.057787284,blues,blues.00035.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\blues\blues.00035.wav
-200.19609,116.34013,18.00621,25.313564,0.29173443,24.192476,-22.255907,11.186425,-26.848732,-7.6384597,-24.889929,-12.015525,-17.017954,-8.120277,-11.956443,-12.609149,-14.181588,-8.206693,-15.028046,-10.327059,53.639206,22.017796,14.098095,17.055521,13.399639,9.99952,17.523314,9.751172,9.858025,10.522113,11.091403,9.940616,8.813387,9.186008,8.930819,9.784341,9.709867,9.467732,8.095962,9.702635,0.26505947,0.13887763,0.13094985,0.14859883,0.25637916,0.4999785,0.2702742,0.12934479,0.17703041,0.24998264,0.3173722,0.21450484,0.34826136,0.21443932,0.24174418,0.2246581,0.24428368,0.40668857,0.2452804,0.21816316,0.3015897,0.30873302,0.39627936,0.25289637,1247.4080160193946,513.7195674698337,0.03690378289473684,0.01867459484688581,0.19774859,0.06866755,blues,blues.00036.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\blues\blues.00036.wav
-328.68088,102.71113,19.895552,26.732681,7.151481,22.704802,-6.9743266,12.781994,-10.7257805,-0.4336611,-12.373165,-8.907053,-9.2401085,-9.106373,-9.001113,-7.6363454,-7.1891537,-9.366816,-4.469685,-3.6831248,86.36875,25.157715,26.520039,13.050382,15.905884,15.76667,14.4408,12.450975,12.59991,9.147375,10.48921,10.537226,11.236177,11.556875,13.733203,13.930094,12.578861,13.279711,11.937344,13.265839,0.32037565,0.12673254,0.087963976,0.19923995,0.3410182,0.6233105,0.3519902,0.1995106,0.2057763,0.17814232,0.16852276,0.18161835,0.37858352,0.164385,0.15844521,0.29062054,0.26908794,0.38373852,0.24382098,0.26764968,0.32343486,0.26743534,0.2906456,0.23828936,1188.1011591132929,608.110605863039,0.04816032858455882,0.03568096538436703,0.069129966,0.047238857,blues,blues.00037.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\blues\blues.00037.wav
-192.69382,111.18816,21.37331,26.392143,-0.6483752,23.48088,-25.470795,16.924429,-16.979984,5.79015,-25.725246,-5.045352,-17.632244,-7.9208665,-15.150279,-12.345927,-17.235107,-7.7819333,-13.042012,-17.948874,56.739044,27.56909,17.267372,15.827249,13.802648,13.057931,10.97177,11.921766,13.807707,9.874645,9.267196,8.560281,9.009292,7.599789,9.779815,8.140284,8.47281,8.196815,8.71113,7.6850114,0.12093214,0.101037785,0.17656419,0.35501835,0.26481798,0.2447436,0.2914575,0.31145883,0.34649324,0.31772676,0.4434209,0.21708667,0.2438137,0.19525254,0.21089199,0.36707622,0.27045956,0.2538746,0.33647045,0.32247883,0.3784411,0.28207687,0.3814429,0.23340498,1513.5200525685516,742.8313017098624,0.044378038530379256,0.04489877912957517,0.1680856,0.062646054,blues,blues.00038.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\blues\blues.00038.wav
-301.70715,111.53472,21.896408,16.14818,8.19624,22.085075,-8.614954,1.4815573,-17.084373,-8.345809,-17.013063,-10.57562,-15.689096,-12.605565,-12.253903,-14.553244,-10.10251,-5.785535,-7.775144,-7.1861954,71.19023,24.37523,17.374683,15.562968,16.855888,11.763415,16.760614,11.000077,10.639834,10.656773,10.321919,9.448168,8.853007,9.092191,9.54308,12.045946,11.945543,8.875916,9.422666,11.727061,0.3304924,0.22631808,0.18006529,0.16500486,0.28336158,0.48211756,0.24665101,0.14493412,0.17802908,0.28716657,0.28442958,0.2557289,0.3665548,0.26131374,0.2702346,0.22568114,0.26293087,0.41634405,0.23329559,0.24259834,0.23911388,0.35588434,0.35797074,0.28081018,1151.378029921571,717.654794737246,0.03533878857875387,0.03076238592057611,0.08583747,0.05129097,blues,blues.00039.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\blues\blues.00039.wav
-110.284325,90.705605,-2.5283113,74.052734,-11.746768,39.214577,-13.1743,20.531588,-17.167608,12.827254,-21.434446,5.952132,-8.032604,4.243276,-16.482641,6.545287,-5.6936355,-3.6378522,-4.857603,1.8532672,35.878113,15.167055,15.0864725,10.682729,10.651399,8.131296,9.294344,7.0995426,6.857616,9.664527,6.412121,7.0075226,6.8647223,6.7987924,5.825399,5.9532557,6.292524,6.023805,6.9476113,6.785187,0.37617862,0.45132107,0.35582402,0.43828756,0.29016563,0.28402334,0.32641563,0.48981035,0.67040086,0.45774195,0.33629033,0.29706368,0.27693,0.32083523,0.2269194,0.3227472,0.20406947,0.23038988,0.23661456,0.2653909,0.3192033,0.25348866,0.25541937,0.20321594,2272.5176192636222,449.9797814498318,0.09765700585332818,0.03718772697787366,0.13483502,0.027908027,blues,blues.00040.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\blues\blues.00040.wav
-107.18975,88.47057,-4.177788,55.48549,-8.01038,38.416542,-6.402575,28.576523,-19.820787,13.252739,-19.239794,12.076225,-4.583088,3.789716,-16.9937,11.624961,-7.362244,-3.657815,-7.1791234,1.9747294,37.677284,19.470879,18.012087,11.380266,10.343913,8.398808,9.457869,9.260255,7.405511,11.172143,8.289798,7.2397523,7.539093,6.886679,6.371404,6.272177,6.5991173,8.045523,7.5075345,6.813668,0.3245605,0.35915053,0.419727,0.56741136,0.3038176,0.25177103,0.32479158,0.39408123,0.45383787,0.42725965,0.4913418,0.32737902,0.2715115,0.30035594,0.27183744,0.36193508,0.21274239,0.21668406,0.25716394,0.27292973,0.31822115,0.2668184,0.32909304,0.23435937,2390.7715766040606,553.7759667647165,0.10228887504837461,0.03994803263481814,0.12912002,0.029550284,blues,blues.00041.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\blues\blues.00041.wav
-159.56772,69.78482,-4.39188,76.851135,3.9159086,45.167534,-4.867353,32.200516,-9.796341,7.812512,-21.826967,9.68244,-2.5915892,3.3045378,-14.970442,10.232262,-4.08953,-5.8507586,-2.470001,6.6611314,49.402905,15.499964,22.704235,10.563346,10.905473,6.404392,7.6270676,6.7155423,8.270694,8.185381,8.5084715,6.3728476,8.91886,8.886941,8.193774,9.053178,8.207473,9.799273,12.817007,10.446841,0.4520205,0.48421323,0.34609014,0.24884073,0.3126026,0.3653853,0.42622957,0.36145955,0.329645,0.34400037,0.3950585,0.4666782,0.31818953,0.33802906,0.25500122,0.2132906,0.2648984,0.29013723,0.32485613,0.30464712,0.2861076,0.2779432,0.31729975,0.3436574,2302.0756478879343,452.7272665689078,0.09786448759191177,0.04272208046263614,0.11095126,0.022970853,blues,blues.00042.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\blues\blues.00042.wav
-109.194984,100.62705,-8.620549,47.36422,-6.559237,39.620792,-8.523994,29.564737,-16.583515,13.170685,-24.20932,6.5919027,-8.641899,4.917566,-15.442783,1.5376118,-6.739273,1.4151819,-3.9658139,3.2878773,46.979744,15.189344,19.57143,9.1129265,9.474176,9.614017,9.541743,6.400323,7.653522,10.657838,6.421553,7.9370227,6.5860963,6.2334113,6.21961,6.20933,6.686439,8.71334,6.364548,8.257393,0.4472541,0.31540957,0.32273528,0.36775562,0.40908068,0.36744946,0.4641902,0.3803586,0.41961047,0.38539648,0.39044076,0.5189121,0.30171537,0.25201523,0.265128,0.29575717,0.30673,0.25679043,0.31697315,0.24194054,0.317958,0.26977,0.25888377,0.33571208,2155.6312958781195,433.8103952019182,0.08716538373161764,0.03500117514815884,0.12724723,0.036236584,blues,blues.00043.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\blues\blues.00043.wav
-109.53234,86.9265,-8.624988,64.4895,-6.306033,43.64582,-8.293101,28.546427,-14.08159,8.136634,-21.490425,11.086615,-5.0944667,3.9787703,-12.864777,12.342426,0.020586587,-0.7392394,-5.13045,3.3071303,28.748568,15.097681,16.685371,9.073116,7.424357,6.2325554,7.187097,7.4103127,8.81322,9.246449,8.340617,9.750324,9.564591,8.298535,7.267037,7.829472,8.559997,7.5042186,9.798366,9.623665,0.31801394,0.43596917,0.43366367,0.4646153,0.31475484,0.26139686,0.32799366,0.35045728,0.480825,0.46867678,0.4981516,0.3274022,0.23810673,0.31468612,0.27108097,0.3410835,0.23274396,0.1966478,0.28483424,0.25501236,0.35002038,0.2912475,0.34476522,0.22857562,2279.265543032408,413.45338890269977,0.09257049088138544,0.030007162506780354,0.136178,0.021601217,blues,blues.00044.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\blues\blues.00044.wav
-163.24313,89.78488,12.977459,80.69248,3.6667745,39.74513,-5.4003787,26.49867,-13.163736,2.7070131,-20.552906,6.0071893,-2.9081323,-0.43483505,-17.545372,4.154168,-5.9900985,-7.8620358,-8.565295,1.8571713,25.894104,14.411772,11.619854,6.583356,5.7342224,6.231464,6.6294436,5.619318,6.1616793,5.993094,6.2388144,6.1441875,7.0898404,5.6559606,6.2337303,5.653897,6.005536,5.65389,5.641363,6.544448,0.41372737,0.37703586,0.32707846,0.37675837,0.3157827,0.2881881,0.3601198,0.4305917,0.5448143,0.5708022,0.6339837,0.51776546,0.2966535,0.27215183,0.21778761,0.30539748,0.23029049,0.22548428,0.27471927,0.28830227,0.31035826,0.28504035,0.33312815,0.2992254,1739.0461604116053,380.77886545287856,0.048051863631965945,0.016320103242275348,0.14830446,0.026622588,blues,blues.00045.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\blues\blues.00045.wav
-182.66501,90.68653,14.118146,67.55459,2.6876104,38.431614,-8.420627,24.123554,-13.787512,4.8449693,-16.676622,5.823079,-5.1492887,0.19378847,-14.486603,6.864802,-4.4448314,-2.9868774,-4.8211694,5.399324,47.64554,21.247242,16.351315,13.175603,10.841653,8.112805,12.129936,8.499423,7.736543,7.6656685,6.6674166,6.515848,7.040258,5.9955125,6.341234,5.52321,6.3371925,5.11617,5.9737935,6.859735,0.29619077,0.41959465,0.42356646,0.48048759,0.36386973,0.26518154,0.34930357,0.40148488,0.50971675,0.45436853,0.39031193,0.30084455,0.26420894,0.3375644,0.2843346,0.34579647,0.27260843,0.22224002,0.28706476,0.28005484,0.3498208,0.31262738,0.33703065,0.27551067,1912.443629773089,575.8147340739963,0.05842595056114551,0.030114251431500618,0.1025371,0.030762052,blues,blues.00046.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\blues\blues.00046.wav
-149.97588,93.640755,6.336243,71.51115,-8.113177,36.21202,-9.784972,17.641598,-21.119005,-0.12590306,-22.20099,5.435663,-7.4677796,-4.3329644,-12.409764,9.624794,-5.02424,-3.7063131,2.3359406,4.1622434,33.248043,13.940579,13.134135,9.87239,9.827999,6.243899,7.15745,8.127805,7.441288,8.030063,6.3848066,5.9211693,6.4879336,6.376143,5.592808,6.8175635,6.1832814,6.7732773,7.3213186,6.601189,0.3113162,0.4599725,0.27087128,0.32150218,0.53853405,0.30842108,0.3324156,0.31175807,0.4304753,0.25547966,0.21191932,0.2845856,0.22686388,0.35628155,0.21076876,0.24451807,0.3936754,0.20576498,0.33532408,0.23067184,0.32115477,0.22685757,0.20964897,0.30543143,2013.3644495068743,403.25575358423663,0.07534497145897832,0.02898383071360161,0.11219596,0.022986155,blues,blues.00047.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\blues\blues.00047.wav
-106.34815,102.64147,-20.172258,59.37521,-9.967279,33.70612,-14.182176,23.516735,-13.329085,16.026072,-18.923176,7.8317666,-7.8003836,4.0504375,-11.348732,2.0717623,-5.7422748,0.46529803,-1.9167938,-3.1317525,38.921463,16.337152,19.256971,11.132086,11.407001,7.72154,10.855754,9.680226,7.8783393,8.864678,7.872163,8.304169,7.1171713,7.334733,6.1036744,6.8545103,5.674427,8.110833,8.079482,6.827466,0.32915515,0.39682308,0.41826907,0.4691429,0.29863626,0.27471393,0.3267257,0.38416067,0.4592265,0.40055266,0.47301924,0.32249963,0.2807274,0.3140469,0.27220926,0.32840073,0.22494693,0.2403102,0.27642137,0.26602495,0.3182423,0.2676735,0.33287582,0.22924957,2148.749819335174,407.54037315187526,0.09881232766544118,0.03616616794604211,0.12392563,0.030320479,blues,blues.00048.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\blues\blues.00048.wav
-255.97383,110.82752,21.460573,67.588135,4.2883115,43.11846,-4.508348,10.442597,-8.718592,1.6548898,-20.58779,-2.430674,-7.144061,-11.172762,-12.612459,2.7417226,-8.942421,-7.946157,-2.3538344,-0.71479535,56.268208,25.847937,18.763063,14.287946,14.052718,9.076972,8.623626,8.7017565,10.130153,8.96156,8.327671,7.7540817,8.128005,7.7128367,6.5505137,7.133616,7.72463,7.6939955,8.3893175,9.092851,0.2745373,0.3656733,0.34684438,0.32847908,0.21961534,0.23861669,0.18790069,0.1745793,0.21846324,0.2568943,0.42267102,0.29683062,0.3027994,0.36087424,0.28681675,0.32647946,0.23106271,0.31684056,0.24425115,0.23632891,0.2816076,0.21696903,0.39784184,0.24441597,1318.6237037811225,642.108462114213,0.03997292533378483,0.027574162439430464,0.08856345,0.02138667,blues,blues.00049.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\blues\blues.00049.wav
